tx_hash,timestamp,block_number,from,to,gas,gas_price,selector,function,decoded,target,arg1,arg2,input_len,input
0x8a0b260e9ed1f75002399a767d721b61395cd38ed09efbb16c155c6f1ad735b3,1766707151,24093078,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26782890,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,6978792023424720907,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e35900000000000000000000000000000000000000000000000060d9a65ebd8f600b
0x36e423ef765b7ce6189c98ecb28387fd1c4d95228ba2afe87c1a121db8571769,1766709635,24093283,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26800027,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,632988262679820763,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c434954500000000000000000000000000000000000000000000000008c8d378a005b9db
0x9ed6d9e31f460d85de3a180af11884ee73e589b91143b82047f5ebe1e3778d39,1766709767,24093294,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26092883,0x04117561,harvestConcentratorCompounder,1,0x43e54c2e7b3e294de3a155785f52ab49d87b9922,738442260152839818240,,136,0x0411756100000000000000000000000043e54c2e7b3e294de3a155785f52ab49d87b992200000000000000000000000000000000000000000000002807f1eb2c9a9bcc00
0x4b3fa808f51473877c3e9e4ff07566ba2d96aeaa3473a3c1c9e993f5762d1cb0,1766710103,24093322,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26591805,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,6780910939178467524,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e3590000000000000000000000000000000000000000000000005e1aa292874b00c4
0xa355a9fe1939d37c6adcfd3f0f6246fb7f683189ce71b8d0cce546568fdbca5a,1766710103,24093322,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27051595,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,51734123699520111171,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000002cdf48767d4038243
0xd81d6a5b8a4fe8cc1de0c0af22415f5daa6117eff2f54e94382f3974f7df72d2,1766710103,24093322,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,25835381,0x04117561,harvestConcentratorCompounder,1,0x606462126e4bd5c4d153fe09967e4c46c9c7fecf,72513367937187671874,,136,0x04117561000000000000000000000000606462126e4bd5c4d153fe09967e4c46c9c7fecf000000000000000000000000000000000000000000000003ee533bf253456f42
0xc18f6c3790220898b548d9ea3eb9e09e74be09b0cfb219e160f95c42d108b5b1,1766710763,24093377,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,24563813,0xc7f884c6,harvestConcentratorVault,1,0x3cf54f3a1969be9916dad548f3c084331c4450b5,37,25765779567088469615,200,0xc7f884c60000000000000000000000003cf54f3a1969be9916dad548f3c084331c4450b5000000000000000000000000000000000000000000000000000000000000002500000000000000000000000000000000000000000000000165927000d953866f
0xffe37dd66a03009a420fed7f131a2fd000cf021dfbc9b149924f20023ccbf42b,1766710763,24093377,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,26351137,0xc7f884c6,harvestConcentratorVault,1,0x59866ec5650e9ba00c51f6d681762b48b0ada3de,3,20482228057938216210,200,0xc7f884c600000000000000000000000059866ec5650e9ba00c51f6d681762b48b0ada3de00000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000011c3f7de631f24512
0x4232e777a6a722e08413c05ea293e794e3cd694282ea858f39050ec276796cde,1766711855,24093468,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,25969983,0x04117561,harvestConcentratorCompounder,1,0xb0903ab70a7467ee5756074b31ac88aebb8fb777,2981683252912850609,,136,0x04117561000000000000000000000000b0903ab70a7467ee5756074b31ac88aebb8fb7770000000000000000000000000000000000000000000000002961111ef29a06b1
0x1c7ef7781f2ff77f3ea857af22f470fd1a3c78d05948fe58d609fcf39fe93887,1766712323,24093507,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,30692019,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,684851502080030638,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c4349545000000000000000000000000000000000000000000000000098114d0095f77ae
0xf863ea1246f58a50fcc2e91526b1485c9f5153165e4784a7555bb343701402a6,1766713187,24093577,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,28248207,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,7147346839062408750,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e35900000000000000000000000000000000000000000000000063307a14f4d36e2e
0xab95fc73d9824b402bef87cb66cefaac2ecbac4dd602618ca0ce2dc1257e53ea,1766713295,24093586,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27272393,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,51348739596990042469,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000002c89b5e9b2ea05165
0x5601901bff596c61e92be9c66396f4c6f026c82de2345e6904e7b5cdb9a24aca,1766713607,24093612,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,25562197,0xc7f884c6,harvestConcentratorVault,1,0x3cf54f3a1969be9916dad548f3c084331c4450b5,5,25785474823112146732,200,0xc7f884c60000000000000000000000003cf54f3a1969be9916dad548f3c084331c4450b5000000000000000000000000000000000000000000000000000000000000000500000000000000000000000000000000000000000000000165d868bbfc60bf2c
0x244165fda5dfdcbc0df0029bada6800b6c14e7047a1c71be3abd3f4c7d158911,1766713631,24093614,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,25256924,0x78f26f5b,harvestConcentratorCompounderFxUSD,1,0x549716f858aeff9cb845d4c78c67a7599b0df240,9091539865780237,1,200,0x78f26f5b000000000000000000000000549716f858aeff9cb845d4c78c67a7599b0df24000000000000000000000000000000000000000000000000000204cb51429400d0000000000000000000000000000000000000000000000000000000000000001
0xb0e3c8d2bed8ff32db8caeff06ac60b56d8eeaa8eef6a1221900894788c5e2dc,1766713631,24093614,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,25090523,0xc7f884c6,harvestConcentratorVault,1,0x59866ec5650e9ba00c51f6d681762b48b0ada3de,7,19314559016807353507,200,0xc7f884c600000000000000000000000059866ec5650e9ba00c51f6d681762b48b0ada3de00000000000000000000000000000000000000000000000000000000000000070000000000000000000000000000000000000000000000010c0b1917c61ecca3
0xc17c340293ac6b60e4bfc423c525ce034b05a785f4728b174083a5a481a7756e,1766716931,24093888,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,48741198,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,1175962603383566148,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c43495450000000000000000000000000000000000000000000000001051dbc1dbd22f44
0x407b1e76f6df83b882f65c7a35a058a9e44c8d19acad6576aa96156eb30b52a2,1766717411,24093928,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,35821445,0x04117561,harvestConcentratorCompounder,1,0x43e54c2e7b3e294de3a155785f52ab49d87b9922,992643788409928600787,,136,0x0411756100000000000000000000000043e54c2e7b3e294de3a155785f52ab49d87b9922000000000000000000000000000000000000000000000035cfb32a4e7fceccd3
0xadc62331be1e32aa8a51a523d66e6a006b36e6d16841bbce73a18bb43c94dfc8,1766717411,24093928,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,36572438,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,9737963138314994880,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e359000000000000000000000000000000000000000000000000872431e15f1d04c0
0xe75a15a4aee42930e7d19b1520adfde832cd48c4a65346ee96d01939952552c2,1766717447,24093931,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,33097169,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,66971669926022071276,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000003a16b2af77341c3ec
0x3bb45c76c37fb09a4a488a443af10aaff8e7c755bb016c72eba2a21c28cfd427,1766717699,24093951,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,29170129,0x04117561,harvestConcentratorCompounder,1,0xb0903ab70a7467ee5756074b31ac88aebb8fb777,3714386072249237689,,136,0x04117561000000000000000000000000b0903ab70a7467ee5756074b31ac88aebb8fb777000000000000000000000000000000000000000000000000338c2673fb1300b9
0x8db39d2168b9b42064f26795cd6ddb8348f5e4623d26345fe02559d3cd1907af,1766718863,24094048,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,28970491,0xc7f884c6,harvestConcentratorVault,1,0x3cf54f3a1969be9916dad548f3c084331c4450b5,50,31133045863441296774,200,0xc7f884c60000000000000000000000003cf54f3a1969be9916dad548f3c084331c4450b50000000000000000000000000000000000000000000000000000000000000032000000000000000000000000000000000000000000000001b00ecc434a5ced86
0x83a429e8b07f83787813a9a595e3053266636f3107ce59d360e7194804b11f01,1766719751,24094122,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,29639214,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,719716865059896314,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c434954500000000000000000000000000000000000000000000000009fcf2acf0c0bbfa
0xbeaf3e4554125333495747d8b7a6e9998f0cb0cf02df53e90f9fbbc2e8e08e9b,1766720663,24094198,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26426740,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,6915676755494466706,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e3590000000000000000000000000000000000000000000000005ff96b5e48ac7492
0x03de46f86ea32a796668cf21c1e70b3e2b2e58093d20d8ae5fced6e76c4cefa8,1766720855,24094214,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27215911,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,55005006597788939817,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000002fb590a12593a3629
0xb5a52e3363a3150c95b2335a4cda051fba4fdff4b509e3f48466b70ca61d942f,1766720855,24094214,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26267464,0x04117561,harvestConcentratorCompounder,1,0x606462126e4bd5c4d153fe09967e4c46c9c7fecf,71603597150351870679,,136,0x04117561000000000000000000000000606462126e4bd5c4d153fe09967e4c46c9c7fecf000000000000000000000000000000000000000000000003e1b3143c72e54ad7
0x075c3705f55ae69f9f9c15b3b8ac0a9490b9f899e101128d59aa8d96fd571649,1766722331,24094335,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27053704,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,658476382552908203,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c4349545000000000000000000000000000000000000000000000000092360c7fb0ce1ab
0x261e2ff8322c5677addf92e157093ca8f93e28d6982edaeaab4999f4177bb07b,1766722991,24094389,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26490720,0x04117561,harvestConcentratorCompounder,1,0xb0903ab70a7467ee5756074b31ac88aebb8fb777,3321138384760073498,,136,0x04117561000000000000000000000000b0903ab70a7467ee5756074b31ac88aebb8fb7770000000000000000000000000000000000000000000000002e170dc3c989ed1a
0xfd25043431bc2995f0f26a9d7f0308e755d115a626115d8d56c428c350ee58bb,1766724071,24094479,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,29545460,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,7842463859972337836,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e3590000000000000000000000000000000000000000000000006cd60754597d70ac
0x8bf5243513a62c42008a20270f340b69df774e1d5175cb63c3ec441a97a5ee27,1766724539,24094517,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,28439975,0x04117561,harvestConcentratorCompounder,1,0x43e54c2e7b3e294de3a155785f52ab49d87b9922,790773966150030006254,,136,0x0411756100000000000000000000000043e54c2e7b3e294de3a155785f52ab49d87b992200000000000000000000000000000000000000000000002ade317c836f4f17ee
0xac2d2264ed1a40b26837684b3acf2378efbd5d5fc136564857af379780fd4b5e,1766724539,24094517,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,29344055,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,60180876106925529680,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000003432d6bf7a116da50
0x7eded9a61ec323260493133ba3dba07be03095187989a57bfe0ba8a8c5860359,1766724779,24094537,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,25522638,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,624580963511107796,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c434954500000000000000000000000000000000000000000000000008aaf513bf8d00d4
0x6254e8eac0e88db95567983b085f81b6a946af3c8d37617d10cc297b60bc0348,1766724851,24094543,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,25121840,0xc7f884c6,harvestConcentratorVault,1,0x59866ec5650e9ba00c51f6d681762b48b0ada3de,3,20597869834350753018,200,0xc7f884c600000000000000000000000059866ec5650e9ba00c51f6d681762b48b0ada3de00000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000011dda557b6e35f4fa
0x9bb36ac6f026d7d97a0820eff94a8266bc8bf41fdc1832f883442a2a1910d0ab,1766725211,24094573,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,23434799,0xc7f884c6,harvestConcentratorVault,1,0x59866ec5650e9ba00c51f6d681762b48b0ada3de,9,19199976023744456176,200,0xc7f884c600000000000000000000000059866ec5650e9ba00c51f6d681762b48b0ada3de00000000000000000000000000000000000000000000000000000000000000090000000000000000000000000000000000000000000000010a740477bf4e25f0
0x2bab0bcbdf511afb34baf47ea4fca5b2dffa09df2d0adfebb5d4d85e40201300,1766727023,24094724,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,25693517,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,6767565618205784774,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e3590000000000000000000000000000000000000000000000005deb3912db4d7ac6
0x45a7ad71cb1cb2186aff91fefa70fcad0698ecee71343a711f03299d3340e7f9,1766727431,24094758,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27829941,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,676592969043699117,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c43495450000000000000000000000000000000000000000000000000963bdb8796065ad
0xe528b4c4034a352a1a9b59520fbfc27390e09f18d7fc14aa02e310c5dec005b9,1766727911,24094798,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26792622,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,54684480479152104978,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000002f6e64d43d6a4e612
0x5c9690f57db0d0160683746846849bc6d0a95064bbd3547290d1870d730a25f2,1766729171,24094902,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,30633399,0x04117561,harvestConcentratorCompounder,1,0xb0903ab70a7467ee5756074b31ac88aebb8fb777,3903445553089637891,,136,0x04117561000000000000000000000000b0903ab70a7467ee5756074b31ac88aebb8fb777000000000000000000000000000000000000000000000000362bd30c97fc6e03
0x6b505ea78f754a9f8204a48ad7ab1fdc061e47bdad0d80f84b9e226e6c041f1f,1766730575,24095019,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,33215442,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,801689635719307044,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c43495450000000000000000000000000000000000000000000000000b202c79e5295f24
0x24448a9edef113f21f456c00ea09aa423fd91b01d1a88a59dec22ebe3c6aeeff,1766730827,24095040,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,32954087,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,8756420162608597143,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e35900000000000000000000000000000000000000000000000079850dbe905a8897
0xaa3fd91fa8d728f8319f701b88fd2cde9ab1d5820f3c9f3f5bfa3efbc441763b,1766731235,24095074,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,31197728,0x04117561,harvestConcentratorCompounder,1,0x43e54c2e7b3e294de3a155785f52ab49d87b9922,870644197308412135428,,136,0x0411756100000000000000000000000043e54c2e7b3e294de3a155785f52ab49d87b992200000000000000000000000000000000000000000000002f329d8c94d3030804
0x1b7aac3ef772b2a2a5a321a4025074acf25330fcdd5e88137d9117d12bd217d4,1766731691,24095111,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,29041541,0x78f26f5b,harvestConcentratorCompounderFxUSD,1,0x549716f858aeff9cb845d4c78c67a7599b0df240,10441207633545363,1,200,0x78f26f5b000000000000000000000000549716f858aeff9cb845d4c78c67a7599b0df24000000000000000000000000000000000000000000000000000251839180608930000000000000000000000000000000000000000000000000000000000000001
0xae53d955b23d836186127bc1d4e56fb209729bd30562ed996afd8fbf9cf3d791,1766731691,24095111,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,30085206,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,61956662201471891702,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e08840000000000000000000000000000000000000000000000035bd24803039a78f6
0xcc3a99cb2940c76fed2a2ff3f889302beca27b5341482ef6d499112d47e56137,1766732207,24095154,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27980292,0x04117561,harvestConcentratorCompounder,1,0x606462126e4bd5c4d153fe09967e4c46c9c7fecf,75822486267665386339,,136,0x04117561000000000000000000000000606462126e4bd5c4d153fe09967e4c46c9c7fecf0000000000000000000000000000000000000000000000041c3f958923210b63
0xb5c0f9ffd8a89b119c3c8357aee60a778d259a13df448f8cd8d4282843faa38c,1766733107,24095229,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26513783,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,645124185252996009,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c434954500000000000000000000000000000000000000000000000008f3f1074a04a3a9
0x29d8ecb1605def07658b0648c395efa3117e9e63be8a7087590607aa3e3a98be,1766733755,24095282,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,25216675,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,6763107390767262953,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e3590000000000000000000000000000000000000000000000005ddb6256e4806ce9
0x3d178859371a63d90c10f5953da2bdfe28b3938a1f63a4b1496675c4be27ba7a,1766734667,24095358,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,27313114,0x04117561,harvestConcentratorCompounder,1,0xb0903ab70a7467ee5756074b31ac88aebb8fb777,3444740894023361391,,136,0x04117561000000000000000000000000b0903ab70a7467ee5756074b31ac88aebb8fb7770000000000000000000000000000000000000000000000002fce2d979386236f
0xcf656e51a4f6899e93740b0974ec70471ab24182a6529f07aa51a1dfcb1916f7,1766735027,24095388,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,26483300,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,54563120414423945015,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000002f53724edda9a8f37
0x050554c67ab9f2055d2db94109dad5ce097773c85c7b60964bbc177f5c4cf9f3,1766757119,24097221,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,175833876,0x04117561,harvestConcentratorCompounder,1,0x2b95a1dcc3d405535f9ed33c219ab38e8d7e0884,363883964637798252229,,136,0x041175610000000000000000000000002b95a1dcc3d405535f9ed33c219ab38e8d7e0884000000000000000000000000000000000000000000000013b9e789e5f0c4bec5
0x0a3a217f957e7ac00c7db7feeaec1e4134176ffa51dcb50750f02b2466d17df8,1766757119,24097221,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,199621896,0x04117561,harvestConcentratorCompounder,1,0xdec800c2b17c9673570fdf54450dc1bd79c8e359,53647841896349611744,,136,0x04117561000000000000000000000000dec800c2b17c9673570fdf54450dc1bd79c8e359000000000000000000000000000000000000000000000002e8836bf75e3cb6e0
0x2b01e130e1417a6b01454a09f1f52cb4afbc06842d73fd4ff2737c07975becd9,1766757119,24097221,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,109044825,0x04117561,harvestConcentratorCompounder,1,0xb0903ab70a7467ee5756074b31ac88aebb8fb777,13851155694457742432,,136,0x04117561000000000000000000000000b0903ab70a7467ee5756074b31ac88aebb8fb777000000000000000000000000000000000000000000000000c03930b7b0c86460
0xbe02c87e360db2209a2c103bb18444c2da4923839884557178ebe30b708e409a,1766757119,24097221,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,254803169,0x04117561,harvestConcentratorCompounder,1,0x00bac667a4ccf9089ab1db978238c555c4349545,6144180637357028150,,136,0x0411756100000000000000000000000000bac667a4ccf9089ab1db978238c555c4349545000000000000000000000000000000000000000000000000554483bc857fb336
0xdcd62f648b795912e00253b670f884c0d98d6e62c5711043ba5034e4646828e0,1766757119,24097221,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,119267867,0x04117561,harvestConcentratorCompounder,1,0x43e54c2e7b3e294de3a155785f52ab49d87b9922,3368401386685722411861,,136,0x0411756100000000000000000000000043e54c2e7b3e294de3a155785f52ab49d87b99220000000000000000000000000000000000000000000000b699f5aea29fae4355
0x3fae43d17e0c16a9858a28b98a6988c2e6eb80548d7a28faac789bd8e2d69f00,1766757359,24097241,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,5000000,61589136,0x04117561,harvestConcentratorCompounder,1,0x606462126e4bd5c4d153fe09967e4c46c9c7fecf,165702501735552932320,,136,0x04117561000000000000000000000000606462126e4bd5c4d153fe09967e4c46c9c7fecf000000000000000000000000000000000000000000000008fb958b66252e59e0
0x9d33ff663f5228a508ea92357e49ed1fcfd247a468de68998da7995db3c20637,1766757419,24097246,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,58243382,0xc7f884c6,harvestConcentratorVault,1,0x3cf54f3a1969be9916dad548f3c084331c4450b5,50,64351247576324719041,200,0xc7f884c60000000000000000000000003cf54f3a1969be9916dad548f3c084331c4450b500000000000000000000000000000000000000000000000000000000000000320000000000000000000000000000000000000000000000037d0d8eb9200d41c1
0x865c73f78e1cd677019b98a4b7574b5c0f98df771042f2357f637df2efcc0816,1766757431,24097247,0xf88e4e3db8ca35ebfd41076ec4bad483c9c4f805,0xfa86aa141e45da5183b42792d99dede3d26ec515,2500000,57919534,0xc7f884c6,harvestConcentratorVault,1,0x59866ec5650e9ba00c51f6d681762b48b0ada3de,3,48086299095351356863,200,0xc7f884c600000000000000000000000059866ec5650e9ba00c51f6d681762b48b0ada3de00000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000029b54da414d9aedbf
